Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current position kind,Current URL,Updated
singapore,HK,Hong Kong,,Singapore (Location),false,true,false,true,false,false,"People also ask, Top stories, Thumbnail, Knowledge panel",15000,86,0.05,394,0,5,,https://www.singaporeair.com/en_UK/us/home,2026-04-25 03:13:04
singapore to kuala lumpur flight,SG,Singapore,English,,false,true,false,true,true,true,"Thumbnail, Video preview",1600,0,0.23,393,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-kuala-lumpur,2026-04-15 01:37:20
singapore to hanoi,SG,Singapore,English,"Singapore (Location), Hanoi (Location)",false,true,false,true,true,false,"People also ask, Thumbnail, Bottom ads, Video preview",2500,0,0.27,387,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-hanoi,2026-04-24 20:52:33
flight from singapore to penang,SG,Singapore,English,"Singapore (Location), Penang (Location)",false,true,false,false,true,true,"Thumbnail, People also ask, Video preview",1100,0,0.23,387,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-penang,2026-04-11 15:21:57
fast track immigration,IN,India,English,,false,false,false,true,false,false,"Sitelinks, People also ask, Video preview",25000,0,0.16,385,0,13,,https://www.singaporeair.com/en_UK/sg/travel-info/visas-immigration/fast-track-services/,2026-04-28 06:36:28
singapore,SE,Sweden,,Singapore (Location),false,true,false,true,false,false,"People also ask, Knowledge panel, Thumbnail",23000,86,0.09,382,0,7,,https://www.singaporeair.com/en_UK/us/home,2026-04-22 09:46:07
singapore,MM,Myanmar,,Singapore (Location),false,true,false,true,false,false,"Thumbnail, People also ask, Knowledge panel, Video preview",5100,88,0.17,381,0,5,,https://www.singaporeair.com/en_UK/us/home,2026-03-19 13:50:40
perth to delhi flight,AU,Australia,English,,false,true,false,true,true,false,People also ask,1000,0,0.28,380,0,1,,https://www.singaporeair.com/en-au/flights-from-perth-to-delhi,2026-04-23 10:00:18
singapore to xiamen,SG,Singapore,English,"Singapore (Location), Xiamen (Location)",false,true,false,true,true,false,"Thumbnail, People also ask, Video preview",1200,1,0.28,379,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-xiamen,2026-04-10 23:23:18
flights sydney to london,AU,Australia,English,,false,false,false,true,true,true,"Thumbnail, People also ask",1200,0,0.42,378,0,1,,https://www.singaporeair.com/en-au/flights-from-sydney-to-london,2026-04-18 07:27:33
sg,MY,Malaysia,,Singapore (Location),false,true,false,true,false,false,"AI Overview, Thumbnail, People also ask",1900,83,0.07,376,0,2,,https://www.singaporeair.com/en_UK/us/home,2026-04-14 16:36:06
02 7209 4388,AU,Australia,,,false,false,false,true,false,false,"People also ask, Sitelinks",800,0,,376,0,1,,https://www.singaporeair.com/en_UK/au/contact-us/,2026-04-15 06:43:08
flights to singapore from perth,AU,Australia,English,"Singapore (Location), Perth (Location)",false,true,false,false,true,true,"Thumbnail, People also ask, Video preview",1100,0,0.32,373,0,1,,https://www.singaporeair.com/en-au/flights-from-perth-to-singapore,2026-04-11 11:33:49
flight from singapore to bangkok,SG,Singapore,English,"Singapore (Location), Bangkok (Location)",false,true,false,true,true,true,People also ask,2000,1,0.24,371,0,1,,https://www.singaporeair.com/en-sg/flights-to-bangkok,2026-04-05 18:52:13
melbourne to paris,AU,Australia,English,,false,false,false,true,true,false,"People also ask, Video preview, Thumbnail",1400,0,0.35,370,0,1,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-paris,2026-04-11 07:36:56
melbourne to india flights,AU,Australia,English,,false,true,false,true,true,false,"People also ask, Video preview",1400,0,0.23,369,0,1,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-india,2026-04-19 12:36:57
flight from singapore to kl,SG,Singapore,English,,false,true,false,true,true,true,"Thumbnail, Video preview",1600,2,0.23,366,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-kuala-lumpur,2026-04-19 14:00:14
singapore to chennai,SG,Singapore,English,"Singapore (Location), Chennai (Location)",false,true,false,true,true,false,"Thumbnail, Bottom ads, Paid sitelinks, Video preview",2200,0,0.23,366,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-chennai,2026-04-10 18:11:23
シンガポール 飛行機,JP,Japan,Japanese,Singapore (Location),false,true,false,true,true,false,"People also ask, Thumbnail, Video preview",4600,2,0.24,365,0,4,,https://www.singaporeair.com/ja_JP/jp/home,2026-04-26 02:16:44
sq,IE,Ireland,,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",900,39,0.43,364,0,2,,https://www.singaporeair.com/en_UK/ie/home,2026-04-14 21:28:48
singapore to hong kong,SG,Singapore,English,,false,true,false,true,true,true,"People also ask, Video preview",3000,0,0.31,364,314,2,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-hong-kong-sar,2026-04-14 22:55:14
flights to philippines,GB,United Kingdom,English,Philippines (Location),false,false,false,true,true,true,"People also ask, Thumbnail, Video preview",3000,0,0.28,363,0,3,,https://www.singaporeair.com/en-gb/flights-from-london-to-philippines,2026-04-24 14:51:22
brisbane to delhi flight,AU,Australia,English,,false,true,false,true,true,false,People also ask,1000,0,0.31,363,0,1,,https://www.singaporeair.com/en-au/flights-from-brisbane-to-delhi,2026-04-17 23:20:41
singapore to taipei,SG,Singapore,English,"Singapore (Location), Taipei (Location)",false,true,false,true,true,false,"Thumbnail, People also ask, Bottom ads, Paid sitelinks, Video preview",2800,0,0.31,362,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-taipei,2026-04-13 15:33:01
flights to london from sydney,AU,Australia,English,"London (Location), Sydney (Location)",false,true,false,true,true,true,"Thumbnail, People also ask",1000,0,0.42,360,0,1,,https://www.singaporeair.com/en-au/flights-from-sydney-to-london,2026-04-18 16:57:55
melbourne to delhi,AU,Australia,English,,false,false,false,true,true,false,"Thumbnail, Bottom ads, Paid sitelinks, Video preview",2300,0,0.34,360,0,2,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-delhi,2026-04-28 07:10:02
singapore to korea,SG,Singapore,English,"Singapore (Location), South Korea (Location)",false,true,false,true,true,false,"People also ask, Bottom ads, Paid sitelinks",2200,0,0.27,357,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-seoul,2026-03-30 12:49:18
miles calculator,SG,Singapore,English,,false,false,false,true,false,false,,1000,41,0.48,356,0,1,,https://www.singaporeair.com/krisflyer/miles/miles-calculator,2026-04-10 12:49:47
singapore to osaka,SG,Singapore,English,"Singapore (Location), Osaka (Location)",false,true,false,true,true,false,"People also ask, Bottom ads, Paid sitelinks, Video preview, Thumbnail",4100,0,0.28,354,385,2,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-osaka,2026-04-19 21:21:54
kris+,AU,Australia,,Kris (Person),false,false,false,true,false,false,"Thumbnail, People also ask, Video preview",350,0,0.59,353,0,1,,https://www.singaporeair.com/en_UK/au/ppsclub-krisflyer/use-miles/krisplus/,2026-03-05 20:02:20
london to singapore,GB,United Kingdom,English,"London (Location), Singapore (Location)",false,true,false,true,true,false,"People also ask, Thumbnail, Video preview",5000,0,0.32,352,115,3,,https://www.singaporeair.com/en-gb/flights-from-london-to-singapore,2026-04-28 08:12:08
premium economy,AU,Australia,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",3300,3,0.22,349,0,1,AI Overview,https://www.singaporeair.com/en_UK/us/flying-withus/cabins/premium-economy-class/,2026-04-26 08:36:33
singapore,JP,Japan,Japanese,Singapore (Location),false,true,false,true,false,false,"Knowledge panel, People also ask, Sitelinks, Thumbnail, Video preview",12000,54,0.06,347,0,5,,https://www.singaporeair.com/ja_JP/jp/home,2026-04-23 12:44:20
singapore to chongqing,SG,Singapore,English,"Singapore (Location), Chongqing (Location)",false,true,false,true,true,false,"Thumbnail, People also ask, Bottom ads, Paid sitelinks, Video preview",2600,0,0.27,347,592,1,,https://www.singaporeair.com/en-sg/flights-to-chong-qing,2026-04-12 05:15:12
sg,HK,Hong Kong,,Singapore (Location),false,true,false,true,false,false,"AI Overview, Thumbnail, People also ask",1400,84,0.05,347,0,2,,https://www.singaporeair.com/zh_TW/hk/home,2026-04-22 16:12:16
flight ticket booking,SG,Singapore,English,,false,false,false,false,false,true,"Bottom ads, Paid sitelinks",4600,60,0.15,347,0,2,,https://www.singaporeair.com/en_UK/us/home,2026-04-19 11:23:37
auckland to delhi,NZ,New Zealand,English,,false,true,false,true,true,true,"Thumbnail, Video preview",900,0,0.19,346,0,1,,https://www.singaporeair.com/en-nz/flights-from-auckland-to-delhi,2026-04-28 13:21:57
singapore to jakarta flight,SG,Singapore,English,,false,false,false,true,true,true,"People also ask, Video preview",2000,1,0.35,346,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-jakarta,2026-04-10 08:00:07
singapore to dhaka flight,SG,Singapore,English,,false,false,false,true,true,true,,900,0,0.16,340,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-dhaka,2026-04-14 15:07:12
singapore to manila,SG,Singapore,English,"Singapore (Location), Manila (Location)",false,true,false,true,true,false,"People also ask, Thumbnail, Bottom ads, Video preview",2400,0,0.38,338,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-manila,2026-04-22 21:54:29
sg to guangzhou flight,SG,Singapore,English,,false,false,false,true,true,false,People also ask,900,0,,338,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-guangzhou,2026-03-30 13:13:06
singapore to iceland,SG,Singapore,English,"Singapore (Location), Iceland (Location)",false,true,false,true,true,false,"AI Overview, Thumbnail, People also ask",700,0,0.23,338,0,2,,https://www.singaporeair.com/en-sg/flights-to-iceland,2026-04-13 08:34:46
penang to singapore flight,SG,Singapore,English,,false,true,false,true,true,false,"Thumbnail, People also ask",1500,0,0.27,337,0,1,,https://www.singaporeair.com/en-sg/flights-from-penang-to-singapore,2026-04-12 23:58:01
sydney to mumbai flights,AU,Australia,English,,false,false,false,true,true,false,Thumbnail,1100,0,0.26,337,0,1,,https://www.singaporeair.com/en-au/flights-from-sydney-to-mumbai,2026-04-24 13:01:42
perth to london,AU,Australia,English,"Perth (Location), London (Location)",false,true,false,true,true,false,"People also ask, Video preview",4600,0,0.28,334,0,4,,https://www.singaporeair.com/en-au/flights-from-perth-to-london,2026-04-19 06:16:58
vancouver to singapore,CA,Canada,English,"Vancouver (Location), Singapore (Location)",false,true,false,true,true,false,"People also ask, Video preview",1300,0,0.17,331,0,2,,https://www.singaporeair.com/en-ca/flights-from-vancouver-to-singapore,2026-04-21 13:55:41
brisbane to singapore flights,AU,Australia,English,,false,true,false,true,true,true,"Thumbnail, People also ask, Video preview",1400,0,0.31,329,0,1,,https://www.singaporeair.com/en-au/flights-from-brisbane-to-singapore,2026-04-13 14:53:37
singapore premium economy,US,United States,English,Singapore (Location),false,true,false,true,true,false,"AI Overview, Thumbnail, Video preview, Sitelinks, People also ask, Top stories, Discussions and forums",900,4,0.15,327,0,1,AI Overview,https://www.singaporeair.com/en_UK/us/flying-withus/cabins/premium-economy-class/,2026-04-28 21:25:18
singapore to hanoi flight,SG,Singapore,English,,false,false,false,true,true,false,,1300,0,0.27,324,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-hanoi,2026-04-05 11:05:48
melbourne to amritsar flights,AU,Australia,English,,false,false,false,true,true,true,Thumbnail,900,0,0.35,323,0,1,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-amritsar,2026-04-28 09:07:52
mumbai to vietnam flight,IN,India,English,,false,true,false,true,true,false,"AI Overview, Thumbnail, People also ask, Video preview",10000,0,0.02,322,0,8,,https://www.singaporeair.com/en-in/flights-from-mumbai-to-vietnam,2026-04-27 03:15:34
mumbai to bali flight,IN,India,English,,false,true,false,true,true,false,"People also ask, Thumbnail, Video preview",9000,0,0.03,314,0,7,,https://www.singaporeair.com/en-in/flights-from-mumbai-to-denpasar-bali,2026-04-23 11:49:37
perth to amritsar,AU,Australia,English,"Perth (Location), Amritsar (Location)",false,true,false,true,true,false,"People also ask, Thumbnail",700,0,0.28,314,0,1,,https://www.singaporeair.com/en-au/flights-from-perth-to-amritsar,2026-04-22 08:28:18
kolkata to singapore flight,IN,India,English,,false,true,false,true,true,false,"People also ask, Thumbnail, Video preview",3400,0,0.03,313,0,3,,https://www.singaporeair.com/en-in/flights-from-kolkata-to-singapore,2026-04-23 11:48:38
sydney to india flights,AU,Australia,English,,false,false,false,true,true,false,"People also ask, Thumbnail, Video preview",700,0,0.23,313,0,1,,https://www.singaporeair.com/en-au/flights-from-sydney-to-india,2026-04-25 21:08:57
melbourne to manila flights,AU,Australia,English,,false,true,false,true,true,true,"Thumbnail, People also ask",1300,0,0.29,313,0,1,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-manila,2026-04-17 19:16:08
flights from sydney to london,AU,Australia,English,"Sydney (Location), London (Location)",false,true,false,true,true,true,"Thumbnail, Video preview",900,0,0.42,311,0,1,,https://www.singaporeair.com/en-au/flights-from-sydney-to-london,2026-04-19 09:29:21
singapore manage booking,IN,India,English,Singapore (Location),false,true,true,false,false,true,"Video preview, People also ask",450,12,0.02,308,0,1,,https://www.singaporeair.com/en_UK/sg/plan-travel/your-booking/managebooking/,2026-04-11 18:27:36
singapore to shanghai,SG,Singapore,English,"Singapore (Location), Shanghai (Location)",false,true,false,true,true,false,"Top ads, People also ask, Bottom ads, Video preview, Paid sitelinks",6100,0,0.30,308,302,2,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-shanghai,2026-04-24 09:17:49
brisbane to bangkok flights,AU,Australia,English,,false,false,false,true,true,false,"People also ask, Thumbnail",700,0,0.32,307,0,1,,https://www.singaporeair.com/en-au/flights-from-brisbane-to-bangkok,2026-04-15 01:02:12
singapore to hangzhou,SG,Singapore,English,"Singapore (Location), Hangzhou (Location)",false,true,false,true,true,false,"People also ask, Thumbnail",1200,0,0.27,307,0,1,,https://www.singaporeair.com/en-sg/flights-from-singapore-to-hangzhou,2026-04-06 03:30:01
air hostess,IN,India,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",48000,27,0.04,306,0,12,,https://www.singaporeair.com/en_UK/in/careers/cabin-crew-career/,2026-04-26 20:23:07
singapore,TW,Taiwan,,Singapore (Location),false,true,false,true,false,false,"AI Overview, Thumbnail, Knowledge panel, People also ask, Video preview",9700,46,0.07,306,0,5,,https://www.singaporeair.com/en_UK/us/home,2026-04-26 05:53:15
inflight menu,SG,Singapore,English,,false,false,false,true,false,false,"Sitelinks, Video preview, People also ask, Thumbnail",2600,12,1.05,306,0,3,,https://www.singaporeair.com/en_UK/sg/flying-withus/dining/,2026-04-26 14:20:36
flights from tokyo to singapore,JP,Japan,English,"Tokyo (Location), Singapore (Location)",false,true,false,true,true,true,"People also ask, Thumbnail, Video preview",2100,0,0.33,304,0,2,,https://www.singaporeair.com/en-jp/flights-from-tokyo-to-singapore,2026-04-28 01:01:51
flights from perth to london,AU,Australia,English,"Perth (Location), London (Location)",false,true,false,true,true,true,"Thumbnail, People also ask, Video preview",800,0,0.38,303,0,1,,https://www.singaporeair.com/en-au/flights-from-perth-to-london,2026-04-14 07:23:00
delhi to melbourne flight,AU,Australia,English,,false,false,false,true,true,false,"People also ask, Video preview",2600,0,0.38,303,0,3,,https://www.singaporeair.com/en-in/flights-from-delhi-to-melbourne,2026-04-22 11:21:39
melbourne to mumbai flights,AU,Australia,English,Melbourne to Mumbai (Event),false,true,false,true,true,true,Thumbnail,700,0,0.30,301,0,1,,https://www.singaporeair.com/en-au/flights-from-melbourne-to-mumbai,2026-04-19 04:10:02
career future singapore,SG,Singapore,English,Singapore (Location),false,true,false,true,false,false,"Sitelinks, Bottom ads, Paid sitelinks",15000,64,0.23,300,0,11,,https://www.singaporeair.com/en_UK/sg/careers/cabin-crew-career/,2026-04-19 20:41:19
