Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current position kind,Current URL,Updated
malaysia digital arrival card,BN,Brunei Darussalam,English,"Digital Arrival Card (Product), Malaysia (Location)",true,false,false,true,false,false,"Top ads, Paid sitelinks, People also ask, Video preview",12000,59,0.18,711,0,6,,https://www.malaysiaairlines.com/my/en/travel-info/visa-and-immigration-documents.html,2026-02-05 00:12:39
malaysia airlines,NL,Netherlands,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"Sitelinks, People also ask, Video preview",900,47,0.21,711,0,1,,https://www.malaysiaairlines.com/hq/en/home.html,2026-04-11 07:28:05
malaysia airlines check in,TH,Thailand,English,Malaysia Airlines (Organization),true,false,true,false,false,true,"People also ask, Thumbnail, Video preview",600,8,0.01,683,0,1,,https://www.malaysiaairlines.com/uk/en/travel-info/check-in.html,2026-04-16 18:25:07
mhupgrade,AU,Australia,,MHupgrade (Product),true,false,false,true,true,true,"Sitelinks, Video preview",600,0,0.04,679,0,1,,https://www.malaysiaairlines.com/vn/en/other-offerings/mhupgrade.html,2026-03-26 04:05:02
malaysia,AU,Australia,,Malaysia (Location),false,false,false,true,false,false,"Thumbnail, People also ask, Top stories, Knowledge panel, Video preview",26000,64,0.06,673,0,5,,https://www.malaysiaairlines.com/au/en/home.html,2026-04-20 03:37:16
malaysia,GB,United Kingdom,English,Malaysia (Location),false,false,false,true,false,false,"People also ask, Knowledge panel, Top stories, Thumbnail, Video preview",52000,74,0.18,663,0,9,,https://www.malaysiaairlines.com/us/en/home.html,2026-04-24 03:38:23
web check in malaysia airlines,ID,Indonesia,English,Malaysia Airlines (Organization),true,false,true,false,false,true,"Video preview, People also ask",450,3,0.01,663,0,1,,https://www.malaysiaairlines.com/id/id/travel-info/check-in.html,2026-04-19 10:26:28
malaysia airlines,KR,South Korea,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask, Thumbnail, Video preview",700,59,0.40,657,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-15 00:26:35
check in mas,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"Video preview, People also ask",600,3,0.02,647,0,1,,https://www.malaysiaairlines.com/my/en/travel-info/check-in.html,2026-04-13 20:36:44
malaysia airline career,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,Sitelinks,600,3,0.01,637,0,1,,https://www.malaysiaairlines.com/my/en/about-us/join-us.html,2026-04-13 22:22:21
malaysian airlines check in,AU,Australia,English,Malaysian Airlines (Organization),true,false,true,false,false,true,"Thumbnail, People also ask, Video preview",600,3,,633,0,1,,https://www.malaysiaairlines.com/au/en/travel-info/check-in.html,2026-03-08 22:15:31
malaysia airlines business class,GB,United Kingdom,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"Thumbnail, People also ask, Top stories, Video preview, Sitelinks",1000,0,0.69,629,0,1,,https://www.malaysiaairlines.com/au/en/plan-trip/cabin-classes.html,2026-04-15 15:14:28
mh airline,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask, Video preview",1100,48,,625,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-16 02:46:46
malaysia airline,US,United States,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask, Top stories, Thumbnail",700,59,0.05,620,0,1,,https://www.malaysiaairlines.com/us/en/home.html,2026-03-27 16:53:06
malaysia airline,JP,Japan,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Thumbnail, People also ask, Video preview",600,34,,620,0,1,,https://www.malaysiaairlines.com/jp/en/home.html,2026-04-20 10:59:27
malaysia airlines business class,AU,Australia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",2300,0,0.17,617,0,1,AI Overview,https://www.malaysiaairlines.com/au/en/plan-trip/cabin-classes.html,2026-04-11 00:56:08
malaysia airlines,AE,United Arab Emirates,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"Sitelinks, People also ask, Thumbnail, Video preview",1000,25,0.06,616,0,1,,https://www.malaysiaairlines.com/hq/en/home.html,2026-04-12 01:26:53
manage booking malaysia airlines,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,true,false,false,true,Video preview,1000,7,,605,0,1,,https://www.malaysiaairlines.com/my/en/plan-trip/booking-and-services.html,2026-04-19 07:04:10
malaysian airline,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask, Video preview",700,38,0.37,605,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-14 17:49:27
malaysia airlines check-in,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,true,false,false,true,"Bottom ads, Paid sitelinks, Video preview, Thumbnail",1600,22,0.04,603,165,1,,https://www.malaysiaairlines.com/my/en/travel-info/check-in.html,2026-04-14 22:37:11
malaysia airline,GB,United Kingdom,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask",600,53,0.96,599,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-03-23 20:42:03
malaysia airlines brisbane,AU,Australia,English,"Malaysia Airlines (Organization), Brisbane (Location)",true,true,false,true,false,false,"AI Overview, Thumbnail, People also ask, Top stories, Video preview, Bottom ads, Paid sitelinks",1500,0,0.13,588,237,2,,https://www.malaysiaairlines.com/my/en/plan-trip/destinations/flights-to-australia/flights-to-brisbane.html,2026-04-15 20:20:43
masairline,MY,Malaysia,,Malaysia Airlines (Organization),true,false,true,true,true,true,"Sitelinks, Video preview",600,48,0.40,588,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-18 02:01:50
enrich miles,MY,Malaysia,English,Enrich Miles (Product),true,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, People also ask",600,16,0.23,587,0,1,AI Overview,https://www.malaysiaairlines.com/my/en/enrich-portal/summary.html,2026-04-09 02:55:17
malaysian airline,IN,India,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask, AI Overview, Video preview, Thumbnail",900,38,0.15,581,0,1,,https://www.malaysiaairlines.com/hq/en/home.html,2026-04-17 00:54:55
matta fair malaysia airlines,MY,Malaysia,English,"Malaysia Airlines (Organization), MATTA Fair (Event)",true,false,false,true,true,false,"AI Overview, People also ask, Thumbnail, Video preview",1500,0,0.15,570,106,1,,https://www.malaysiaairlines.com/my/en/promotions/time-for-matta.html,2026-04-13 05:09:56
air malaysia,AU,Australia,English,Malaysia Airlines (Organization),true,false,false,true,true,false,"Thumbnail, People also ask",700,36,0.28,569,0,1,,https://www.malaysiaairlines.com/au/en/home.html,2026-04-12 23:34:35
mh,ID,Indonesia,,,false,false,false,true,false,false,"AI Overview, Video preview, Sitelinks, People also ask, Thumbnail",2700,52,0.03,562,0,1,AI Overview,https://www.malaysiaairlines.com/id/id/home.html,2026-04-25 16:19:03
malaysia airlines careers,IN,India,English,Malaysia Airlines (Organization),true,false,false,true,false,false,,600,0,0.01,552,0,1,,https://www.malaysiaairlines.com/in/en/about-us/join-us.html,2026-04-16 20:32:09
malaysia airlines booking,AU,Australia,English,Malaysia Airlines (Organization),true,false,false,false,true,true,"Sitelinks, Thumbnail",1200,5,0.25,548,0,1,,https://www.malaysiaairlines.com/au/en/home.html,2026-04-13 10:47:00
check in malaysia airlines,ID,Indonesia,English,Malaysia Airlines (Organization),true,false,true,true,false,true,"People also ask, Video preview, Thumbnail",900,3,,546,0,1,,https://www.malaysiaairlines.com/id/id/travel-info/check-in.html,2026-04-17 02:52:08
flight ticket online,MY,Malaysia,English,,false,false,false,false,true,true,Video preview,3900,67,0.14,540,0,2,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-26 20:20:35
mas checkin,MY,Malaysia,English,,false,false,false,true,false,false,"People also ask, Video preview",600,35,,532,0,1,,https://www.malaysiaairlines.com/my/en/travel-info/check-in.html,2026-04-26 08:34:54
mdac malaysia,SG,Singapore,English,"Malaysia Digital Arrival Card (MDAC) (Product), Malaysia (Location)",true,false,false,true,false,false,"People also ask, Video preview",14000,56,0.19,532,0,8,,https://www.malaysiaairlines.com/sg/en/travel-info/visa-and-immigration-documents.html,2026-04-19 00:40:13
tiket mas,MY,Malaysia,Malay,Malaysia Airlines (Organization),true,false,false,true,true,true,"AI Overview, Video preview",700,2,0.03,531,0,1,,https://www.malaysiaairlines.com/my/ms/home.html,2026-04-18 17:24:55
マレーシア航空 アライアンス,JP,Japan,Japanese,Malaysia Airlines (Organization),true,false,false,true,false,false,"AI Overview, Thumbnail, People also ask",1600,0,,525,0,1,AI Overview,https://www.malaysiaairlines.com/jp/ja/experience/our-partners/oneworld.html,2026-04-25 04:11:14
mas airline malaysia,MY,Malaysia,English,"Malaysia Airlines (Organization), Malaysia (Location)",true,false,true,true,true,true,Sitelinks,500,43,0.21,524,125,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-21 23:28:58
malaysia airlines check in online,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,true,false,false,true,"People also ask, Video preview",600,53,,519,0,1,,https://www.malaysiaairlines.com/my/en/travel-info/check-in.html,2026-04-21 19:46:37
malaysian airlines,US,United States,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask, Top stories, Video preview, Thumbnail",900,62,,512,0,1,,https://www.malaysiaairlines.com/us/en/home.html,2026-04-23 12:45:53
マレーシア航空,MY,Malaysia,Japanese,Malaysia Airlines (Organization),true,false,true,true,true,false,"Sitelinks, Top stories, Thumbnail, People also ask, Video preview",600,5,0.27,507,0,1,,https://www.malaysiaairlines.com/jp/ja/home.html,2026-04-10 00:04:00
malaysian airlines,ID,Indonesia,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask, Thumbnail, Video preview",500,39,0.03,503,0,1,,https://www.malaysiaairlines.com/id/id/home.html,2026-04-11 07:09:43
mas booking,MY,Malaysia,English,MAS Booking (Product),true,false,false,false,true,true,"Sitelinks, Video preview",500,36,0.35,491,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-09 09:54:06
mas airline,GB,United Kingdom,English,Malaysia Airlines (Organization),true,false,false,true,true,false,"People also ask, Thumbnail, Video preview",600,41,0.71,489,0,1,,https://www.malaysiaairlines.com/uk/en/home.html,2026-04-19 11:05:33
malaysia airines,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Thumbnail, Top stories, Video preview",600,44,,481,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-03-27 08:03:02
malaysia airlines booking,SG,Singapore,English,Malaysia Airlines (Organization),true,false,false,false,true,true,Sitelinks,500,2,0.40,476,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-05 12:54:14
malaysian airways,AU,Australia,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask, Video preview",500,39,0.31,474,0,1,,https://www.malaysiaairlines.com/us/en/home.html,2026-04-22 16:22:21
malaysia airlines,QA,Qatar,English,Malaysia Airlines (Organization),true,false,false,true,true,false,"Thumbnail, People also ask, Video preview",500,30,0.05,469,0,1,,https://www.malaysiaairlines.com/qa/en/home.html,2026-03-02 08:38:16
mas career,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,,600,4,0.02,461,0,1,,https://www.malaysiaairlines.com/my/en/about-us/join-us.html,2026-04-19 12:16:42
malaysiaairline,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,true,true,true,true,Video preview,450,14,0.21,453,0,1,,https://www.malaysiaairlines.com/my/ms/home.html,2026-04-04 22:17:27
malaysia airlines,TR,Turkey,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask, Video preview",600,40,0.04,451,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-11 23:57:08
マレーシア航空 オンラインチェックイン,JP,Japan,Japanese,Malaysia Airlines (Organization),true,false,false,true,false,false,"Sitelinks, People also ask, Thumbnail, Video preview",600,0,,450,0,1,,https://www.malaysiaairlines.com/jp/ja/travel-info/check-in.html,2026-04-11 13:44:52
malaysia airlines careers,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,,400,1,,448,0,1,,https://www.malaysiaairlines.com/my/en/about-us/join-us.html,2026-03-17 06:54:17
malaysia airlines enrich,MY,Malaysia,English,"Malaysia Airlines (Organization), Enrich (Product)",true,false,false,true,false,false,"Thumbnail, Video preview, People also ask",450,3,0.31,445,0,1,,https://www.malaysiaairlines.com/my/en/enrich-portal/summary.html,2026-03-25 20:43:27
mas flight booking,MY,Malaysia,English,,false,false,false,false,true,true,,450,9,0.17,441,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-03-15 06:44:28
malaysia airline,ID,Indonesia,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask",450,36,0.40,438,0,1,,https://www.malaysiaairlines.com/id/id/home.html,2026-03-25 13:49:13
mas airline flight,MY,Malaysia,English,Malaysia Airlines (Organization),true,false,false,true,false,false,"Sitelinks, Video preview, Thumbnail",1200,34,,438,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-10 02:32:56
malaysian airlines,JP,Japan,English,Malaysia Airlines (Organization),true,false,false,true,true,false,"Sitelinks, People also ask, Video preview",450,44,,437,0,1,,https://www.malaysiaairlines.com/jp/en/home.html,2026-04-20 19:52:37
malaysia airlines flight,AU,Australia,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask, Video preview",700,56,0.27,435,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-26 00:43:06
malaysian airlines flights,GB,United Kingdom,English,Malaysian Airlines (Organization),true,false,false,true,true,false,"People also ask, Thumbnail, Top stories, Sitelinks, Video preview",900,1,,434,0,1,,https://www.malaysiaairlines.com/uk/en/home.html,2026-03-04 03:31:53
mas airline,US,United States,English,Malaysia Airlines (Organization),true,false,true,true,true,false,"Sitelinks, People also ask, Video preview",450,55,0.07,434,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-03-29 08:37:34
askmh,MY,Malaysia,,AskMH (Product),true,false,false,true,false,false,"Top ads, Bottom ads",400,28,0.70,431,52,1,,https://www.malaysiaairlines.com/my/en/askmh.html,2026-03-29 00:32:15
a350-900,MY,Malaysia,,Airbus A350-900 (Product),true,false,false,true,false,false,"AI Overview, Thumbnail, People also ask, Video preview",800,16,,430,0,1,AI Overview,https://www.malaysiaairlines.com/my/en/experience/our-fleet-new/a350-900.html,2026-04-25 19:55:43
malaysia airlines,RU,Russian Federation,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Sitelinks, People also ask, Thumbnail, Video preview",700,63,,409,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-23 17:24:18
malaysia airlines,KW,Kuwait,English,Malaysia Airlines (Organization),true,false,true,true,true,true,"Thumbnail, People also ask, Top stories, Video preview",400,46,0.05,409,0,1,,https://www.malaysiaairlines.com/hq/en/home.html,2026-03-02 14:02:58
malaysian airlines,AE,United Arab Emirates,English,Malaysian Airlines (Organization),true,false,false,true,false,false,"Sitelinks, People also ask, Video preview",450,48,,409,0,1,,https://www.malaysiaairlines.com/hq/en/home.html,2026-04-22 01:23:13
mas flight ticket,MY,Malaysia,English,MAS flight ticket (Product),true,false,false,false,true,true,,1500,13,0.13,408,0,1,,https://www.malaysiaairlines.com/my/en/home.html,2026-04-10 11:42:44
malaysian airlines,DE,Germany,English,Malaysian Airlines (Organization),true,false,false,true,false,false,"Thumbnail, People also ask, Bottom ads, Paid sitelinks, Video preview",900,20,,406,147,1,,https://www.malaysiaairlines.com/hq/en/home.html,2026-04-13 05:21:43
mh,SG,Singapore,,Malaysia Airlines (Organization),true,false,false,true,false,false,"People also ask, Video preview, Thumbnail",600,41,0.45,405,7,1,,https://www.malaysiaairlines.com/sg/en/home.html,2026-04-13 15:44:51
